transaction_id,customer_id,transaction_timestamp,transaction_amount,payment_method,device_type,location,merchant_category,is_international,transaction_frequency_24h,avg_transaction_amount_7d,failed_transaction_count_24h,account_age_days,previous_fraud_flag,unusual_amount_flag,unusual_location_flag,multiple_transactions_short_time,high_risk_device_flag,velocity_flag,fraud_flag,fraud_risk
T0000175,C24586,2025-09-26 19:56:23.682990,22.49,PayPal,Desktop,Germany,Electronics,0,3,167.76,1,856,1,0,0,0,0,0,0,Low
T0000176,C18938,2025-08-14 19:56:23.683011,91.9,Credit Card,Mobile,Australia,Groceries,0,10,70.4,3,1678,1,0,0,1,0,0,1,Medium
T0000177,C27702,2025-07-20 19:56:23.683039,24.85,Google Pay,Mobile,Canada,Gaming,1,6,147.97,3,234,0,0,1,0,1,0,1,Medium
T0000178,C20106,2025-05-20 19:56:23.683058,159.93,Credit Card,Tablet,Australia,Fashion,0,12,40.67,1,663,1,1,0,1,0,1,1,High
T0000179,C08955,2025-05-06 19:56:23.683077,40.87,Debit Card,Desktop,Canada,Fashion,1,5,111.1,3,854,0,0,1,0,0,0,0,Medium
T0000180,C18558,2025-05-29 19:56:23.683095,91.27,Google Pay,Mobile,UK,Fashion,1,1,86.46,1,270,0,0,1,0,0,0,0,Low
T0000181,C12328,2025-09-28 19:56:23.683113,7.86,PayPal,Desktop,UK,Luxury,1,12,56.31,1,1629,1,0,1,1,0,1,1,High
T0000182,C10630,2025-07-14 19:56:23.683131,35.27,Credit Card,Mobile,UK,Luxury,0,5,20.49,0,920,0,0,0,0,1,0,0,Low
T0000183,C02674,2025-12-12 19:56:23.683151,76.54,Google Pay,Tablet,India,Travel,1,7,162.97,0,1614,1,0,1,0,0,0,0,Medium
T0000184,C13572,2025-12-12 19:56:23.683169,213.07,Apple Pay,Tablet,USA,Electronics,0,12,93.53,4,385,1,1,0,1,0,1,1,High
T0000185,C09282,2025-05-18 19:56:23.683189,564.33,Credit Card,Tablet,Australia,Fashion,1,2,52.62,2,522,1,1,1,0,0,0,1,High
T0000186,C12952,2025-06-28 19:56:23.683208,162.17,Debit Card,Mobile,UK,Groceries,0,6,28.66,4,1873,1,1,0,0,1,0,1,High
T0000187,C09485,2025-11-14 19:56:23.683226,211.19,Apple Pay,Mobile,India,Gaming,0,5,56.29,2,734,1,1,0,0,0,0,1,Medium
T0000188,C23058,2026-01-03 19:56:23.683244,24.76,Apple Pay,Mobile,India,Electronics,1,3,139.74,1,583,0,0,1,0,0,0,0,Low
T0000189,C28250,2025-11-21 19:56:23.683262,53.34,PayPal,Tablet,India,Electronics,1,13,125.9,1,305,1,0,1,1,0,1,1,High
T0000190,C13273,2026-04-20 19:56:23.683281,72.17,PayPal,Mobile,Germany,Electronics,1,8,87.85,2,1670,1,0,1,0,1,0,1,Medium
T0000191,C14311,2026-03-07 19:56:23.683299,43.04,Google Pay,Desktop,Germany,Electronics,0,7,98.97,0,674,1,0,0,0,0,0,0,Low
T0000192,C12969,2025-11-23 19:56:23.683317,52.69,Credit Card,Mobile,Canada,Gaming,1,7,115.73,4,1649,0,0,1,0,0,0,0,Medium
T0000193,C16711,2026-01-21 19:56:23.683335,31.21,Debit Card,Desktop,Australia,Electronics,1,7,41.04,2,400,0,0,1,0,0,0,0,Low
T0000194,C04799,2025-12-20 19:56:23.683355,157.36,Credit Card,Mobile,Germany,Fashion,0,10,45.07,4,1322,0,1,0,1,1,0,1,Medium
T0000195,C25325,2025-06-13 19:56:23.683376,91.49,Google Pay,Desktop,Germany,Luxury,1,7,123.17,4,559,1,0,1,0,0,0,1,Medium
T0000196,C20818,2025-06-15 19:56:23.683396,167.51,Apple Pay,Tablet,Canada,Electronics,1,13,64.73,0,1287,0,1,1,1,0,1,1,Medium
T0000197,C15366,2025-09-16 19:56:23.683414,27.46,PayPal,Desktop,Germany,Gaming,1,2,157.24,2,1875,0,0,1,0,0,0,0,Low
T0000198,C02432,2025-11-23 19:56:23.683434,50.24,PayPal,Desktop,USA,Groceries,1,6,116.57,3,1910,0,0,1,0,0,0,0,Medium
T0000199,C02515,2025-06-04 19:56:23.683460,16.37,Apple Pay,Tablet,Germany,Gaming,0,8,110.41,4,1190,1,0,0,0,0,0,0,Medium
T0000200,C18164,2026-04-09 19:56:23.683479,31.25,PayPal,Tablet,Australia,Gaming,1,12,158.94,2,104,0,0,1,1,0,1,1,Medium
T0000201,C15586,2025-08-17 19:56:23.683497,109.49,PayPal,Mobile,India,Luxury,0,4,117.69,2,1316,0,0,0,0,1,0,0,Low
T0000202,C02764,2025-08-15 19:56:23.683517,50.9,Google Pay,Mobile,UK,Gaming,0,11,192.63,1,311,1,0,0,1,1,1,1,Medium
T0000203,C19983,2026-02-08 19:56:23.683535,114.53,Apple Pay,Desktop,Canada,Groceries,1,10,125.52,1,994,1,0,1,1,0,0,1,Medium
T0000204,C22247,2025-06-28 19:56:23.683558,35.49,Credit Card,Tablet,Australia,Groceries,0,8,176.98,3,1013,1,0,0,0,0,0,0,Medium
T0000205,C03097,2025-07-19 19:56:23.683579,99.93,PayPal,Desktop,Canada,Electronics,1,4,162.22,4,1873,0,0,1,0,0,0,0,Medium
T0000206,C19096,2025-05-26 19:56:23.683597,126.45,Debit Card,Desktop,Canada,Gaming,0,1,123.73,1,1938,1,0,0,0,0,0,0,Low
T0000207,C23228,2026-03-18 19:56:23.683615,66.22,Debit Card,Tablet,India,Luxury,1,13,38.76,0,1759,1,0,1,1,0,1,1,Medium
T0000208,C23031,2025-05-15 19:56:23.683633,289.87,Google Pay,Tablet,Australia,Groceries,0,1,40.38,4,1379,1,1,0,0,0,0,1,Medium
T0000209,C00598,2025-10-27 19:56:23.683652,219.09,Apple Pay,Mobile,UK,Fashion,1,6,170.75,0,1864,1,0,1,0,1,0,1,Medium
T0000210,C07424,2026-02-19 19:56:23.683670,44.78,Google Pay,Mobile,Canada,Luxury,0,3,126.43,4,1464,0,0,0,0,0,0,0,Low
T0000211,C28957,2025-08-04 19:56:23.683688,6.76,Google Pay,Tablet,Canada,Travel,0,9,57.0,0,126,0,0,0,1,0,0,0,Low
T0000212,C05055,2026-02-06 19:56:23.683707,111.08,Apple Pay,Tablet,Germany,Electronics,0,3,91.67,0,1635,0,0,0,0,0,0,0,Low
T0000213,C13464,2025-10-26 19:56:23.683831,302.87,Apple Pay,Desktop,Germany,Fashion,0,2,103.83,2,427,1,1,0,0,0,0,1,Medium
T0000214,C17499,2025-12-29 19:56:23.683908,300.79,Google Pay,Desktop,UK,Travel,1,11,25.91,2,1212,1,1,1,1,0,1,1,High
T0000215,C15129,2025-12-07 19:56:23.683948,34.24,Debit Card,Tablet,Germany,Fashion,1,9,109.71,4,1889,1,0,1,1,0,0,1,High
T0000216,C26256,2025-06-25 19:56:23.683975,44.78,PayPal,Desktop,USA,Gaming,0,13,124.51,1,165,1,0,0,1,0,1,1,Medium
T0000217,C03362,2025-05-01 19:56:23.683996,28.69,PayPal,Desktop,USA,Travel,0,1,52.05,3,1394,0,0,0,0,0,0,0,Low
T0000218,C29666,2025-08-11 19:56:23.684015,19.31,Apple Pay,Desktop,USA,Groceries,0,6,174.91,4,1393,0,0,0,0,0,0,0,Low
T0000219,C00874,2025-09-30 19:56:23.684034,83.71,Debit Card,Desktop,Germany,Travel,0,1,75.79,2,1924,1,0,0,0,0,0,0,Low
T0000220,C02675,2025-10-21 19:56:23.684053,193.0,PayPal,Mobile,Canada,Fashion,0,14,56.93,4,1338,0,1,0,1,1,1,1,High
T0000221,C04509,2026-04-11 19:56:23.684081,4.47,Apple Pay,Desktop,Australia,Travel,1,14,170.58,2,27,0,0,1,1,0,1,1,Medium
T0000222,C20164,2026-04-28 19:56:23.684108,41.78,Google Pay,Mobile,Canada,Luxury,0,3,101.59,1,511,0,0,0,0,1,0,0,Low
T0000223,C19952,2025-08-03 19:56:23.684128,69.74,Credit Card,Mobile,Canada,Fashion,1,2,109.46,2,840,0,0,1,0,0,0,0,Low
T0000224,C13757,2025-06-07 19:56:23.684146,13.04,Credit Card,Mobile,USA,Luxury,1,8,175.12,2,809,1,0,1,0,0,0,1,Medium
T0000225,C16888,2025-07-10 19:56:23.684167,38.14,Apple Pay,Tablet,UK,Electronics,0,3,135.92,3,96,1,0,0,0,0,0,0,Medium
T0000226,C20147,2025-11-01 19:56:23.684186,463.2,Credit Card,Tablet,India,Gaming,0,2,176.06,0,322,0,1,0,0,0,0,0,Low
T0000227,C11817,2026-03-27 19:56:23.684205,30.12,Apple Pay,Desktop,India,Groceries,0,8,55.3,4,337,0,0,0,0,0,0,0,Low
T0000228,C08312,2026-04-22 19:56:23.684225,13.19,Credit Card,Mobile,Canada,Gaming,1,5,52.14,0,1637,0,0,1,0,1,0,0,Low
T0000229,C24091,2025-11-11 19:56:23.684244,32.65,Debit Card,Mobile,Canada,Luxury,0,2,164.96,2,1945,1,0,0,0,1,0,0,Medium
T0000230,C15225,2025-05-09 19:56:23.684262,60.74,Credit Card,Tablet,UK,Luxury,1,5,45.39,1,16,0,0,1,0,0,0,0,Low
T0000231,C25435,2025-09-08 19:56:23.684283,120.37,Debit Card,Desktop,UK,Electronics,0,1,57.42,2,1657,0,1,0,0,0,0,0,Low
T0000232,C10342,2025-11-23 19:56:23.684303,24.02,Credit Card,Tablet,India,Luxury,1,4,135.73,1,523,1,0,1,0,0,0,1,Medium
T0000233,C06263,2025-12-05 19:56:23.684322,289.79,PayPal,Mobile,Australia,Travel,1,5,81.53,1,1032,1,1,1,0,0,0,1,High
T0000234,C29147,2025-10-08 19:56:23.684341,57.3,Apple Pay,Desktop,Canada,Luxury,1,7,26.16,3,270,0,1,1,0,0,0,1,Medium
T0000235,C16303,2025-10-24 19:56:23.684359,50.81,Google Pay,Mobile,Australia,Fashion,1,14,85.3,4,949,1,0,1,1,0,1,1,High
T0000236,C17875,2025-12-01 19:56:23.684378,29.74,PayPal,Mobile,USA,Travel,1,10,157.45,0,723,1,0,1,1,0,0,1,Medium
T0000237,C19747,2025-09-24 19:56:23.684396,100.1,Apple Pay,Tablet,India,Electronics,0,11,181.02,0,1915,1,0,0,1,0,1,0,Medium
T0000238,C23817,2025-11-01 19:56:23.684421,2.73,Credit Card,Desktop,Australia,Luxury,1,14,153.5,1,246,0,0,1,1,0,1,1,Medium
T0000239,C20891,2025-10-05 19:56:23.684441,61.81,Credit Card,Tablet,Australia,Fashion,1,9,45.08,2,503,0,0,1,1,0,0,0,Medium
T0000240,C27810,2025-06-23 19:56:23.684462,499.27,PayPal,Mobile,UK,Groceries,1,10,182.1,1,1760,0,1,1,1,0,0,1,Medium
T0000241,C12546,2025-07-14 19:56:23.684482,137.93,PayPal,Tablet,UK,Groceries,0,6,184.57,4,51,1,0,0,0,0,0,0,Medium
T0000242,C14548,2026-03-22 19:56:23.684501,103.11,PayPal,Tablet,Canada,Luxury,0,6,32.09,4,1186,1,1,0,0,0,0,1,Medium
T0000243,C09133,2025-12-24 19:56:23.684519,82.57,Apple Pay,Mobile,Australia,Gaming,0,12,57.16,1,351,0,0,0,1,0,1,0,Low
T0000244,C03859,2025-12-17 19:56:23.684538,17.66,Google Pay,Tablet,India,Groceries,1,9,67.97,2,177,0,0,1,1,0,0,0,Medium
T0000245,C22741,2025-08-22 19:56:23.684559,34.64,Apple Pay,Mobile,UK,Electronics,0,13,139.71,1,1718,0,0,0,1,0,1,0,Low
T0000246,C26559,2025-05-16 19:56:23.684578,218.5,Google Pay,Tablet,Canada,Gaming,1,5,88.96,1,1591,0,1,1,0,0,0,1,Medium
T0000247,C09515,2025-11-28 19:56:23.684597,5.77,PayPal,Tablet,Australia,Gaming,0,12,192.55,0,828,0,0,0,1,0,1,0,Low
T0000248,C07348,2026-02-27 19:56:23.684615,11.36,Google Pay,Mobile,UK,Gaming,0,3,64.16,4,1812,1,0,0,0,0,0,0,Medium
T0000249,C12089,2025-09-03 19:56:23.684641,40.88,PayPal,Tablet,USA,Travel,0,4,149.43,2,1343,0,0,0,0,0,0,0,Low
T0000250,C23493,2025-08-28 19:56:23.684660,77.56,Debit Card,Desktop,Germany,Groceries,1,8,188.63,4,1345,0,0,1,0,0,0,0,Medium
T0000251,C21049,2026-03-24 19:56:23.684678,29.04,Debit Card,Desktop,Australia,Gaming,1,4,117.17,2,1772,1,0,1,0,0,0,1,Medium
T0000252,C20965,2025-07-04 19:56:23.684696,221.06,Google Pay,Mobile,India,Fashion,0,1,109.35,4,491,0,1,0,0,1,0,1,Medium
T0000253,C09966,2026-02-05 19:56:23.684715,117.17,PayPal,Desktop,Australia,Gaming,0,2,39.19,0,305,0,1,0,0,0,0,0,Low
T0000254,C29325,2025-12-06 19:56:23.684733,156.32,Debit Card,Desktop,UK,Luxury,0,9,146.89,1,34,1,0,0,1,0,0,0,Medium
T0000255,C09923,2025-06-20 19:56:23.684751,33.95,Google Pay,Tablet,Australia,Gaming,0,3,34.0,3,181,0,0,0,0,0,0,0,Low
T0000256,C05053,2026-02-02 19:56:23.684772,411.92,Credit Card,Tablet,USA,Electronics,1,6,126.24,2,1646,0,1,1,0,0,0,1,Medium
T0000257,C21020,2025-07-09 19:56:23.684791,11.53,Google Pay,Tablet,UK,Luxury,1,11,193.18,0,339,1,0,1,1,0,1,1,Medium
T0000258,C00993,2025-08-19 19:56:23.684812,140.76,Debit Card,Tablet,Canada,Luxury,1,1,53.32,2,1809,1,1,1,0,0,0,1,High
T0000259,C13307,2025-11-29 19:56:23.684833,122.25,Apple Pay,Mobile,Australia,Travel,1,1,138.58,0,475,0,0,1,0,0,0,0,Low
T0000260,C15219,2026-01-16 19:56:23.684862,80.67,PayPal,Tablet,UK,Luxury,1,11,197.78,4,1571,1,0,1,1,0,1,1,High
T0000261,C28206,2025-11-05 19:56:23.684881,4.83,Apple Pay,Mobile,Canada,Electronics,1,10,125.89,0,1952,0,0,1,1,0,0,0,Low
T0000262,C08765,2025-09-12 19:56:23.684900,97.38,Apple Pay,Mobile,USA,Gaming,0,6,184.79,4,1552,0,0,0,0,0,0,0,Low
T0000263,C13702,2025-12-24 19:56:23.684918,42.35,Debit Card,Desktop,Germany,Fashion,0,8,194.79,4,603,1,0,0,0,0,0,0,Medium
T0000264,C16328,2025-08-10 19:56:23.684937,164.01,Credit Card,Desktop,Canada,Electronics,1,4,172.02,1,1476,1,0,1,0,0,0,1,Medium
T0000265,C12886,2025-08-15 19:56:23.684955,211.87,PayPal,Mobile,UK,Travel,1,1,137.03,2,629,1,0,1,0,0,0,1,Medium
T0000266,C19580,2025-05-31 19:56:23.684974,15.42,Credit Card,Desktop,Germany,Travel,1,2,179.3,2,945,0,0,1,0,0,0,0,Low
T0000267,C04389,2025-12-16 19:56:23.684995,69.8,Apple Pay,Desktop,Canada,Electronics,1,7,31.76,0,1549,0,1,1,0,0,0,0,Medium
T0000268,C18687,2025-07-17 19:56:23.685038,187.69,Credit Card,Desktop,Germany,Travel,0,9,152.81,0,25,1,0,0,1,0,0,0,Low
T0000269,C16524,2025-09-12 19:56:23.685060,66.79,Debit Card,Tablet,Australia,Electronics,1,12,61.93,2,1203,0,0,1,1,0,1,1,Medium
T0000270,C12908,2025-10-21 19:56:23.685080,556.79,Debit Card,Tablet,Canada,Gaming,1,11,177.45,4,1307,0,1,1,1,0,1,1,High
T0000271,C16683,2025-10-07 19:56:23.685100,335.76,Apple Pay,Mobile,USA,Gaming,0,3,32.61,3,38,0,1,0,0,1,0,1,Medium
T0000272,C14975,2026-02-13 19:56:23.685130,174.9,Debit Card,Desktop,Germany,Travel,0,13,26.77,3,706,1,1,0,1,0,1,1,High
T0000273,C20202,2025-11-28 19:56:23.685163,104.32,Google Pay,Tablet,Germany,Groceries,1,12,197.14,1,935,1,0,1,1,0,1,1,High
T0000274,C15562,2026-04-22 19:56:23.685187,64.91,Apple Pay,Desktop,Australia,Gaming,1,7,114.05,0,1722,0,0,1,0,0,0,0,Low
T0000275,C10082,2025-05-13 19:56:23.685206,14.05,Google Pay,Tablet,India,Gaming,0,14,73.46,1,333,1,0,0,1,0,1,1,Medium
T0000276,C07457,2026-04-04 19:56:23.685226,150.87,Debit Card,Mobile,Germany,Electronics,1,5,27.58,0,958,1,1,1,0,0,0,1,Medium
T0000277,C18762,2025-05-07 19:56:23.685250,528.0,Debit Card,Mobile,USA,Travel,0,9,39.7,0,1377,1,1,0,1,0,0,1,Medium
T0000278,C22627,2026-01-16 19:56:23.685269,15.95,Credit Card,Tablet,Germany,Luxury,1,11,190.99,4,948,1,0,1,1,0,1,1,High
T0000279,C04525,2025-08-08 19:56:23.685289,106.57,Google Pay,Tablet,Canada,Travel,0,7,178.24,2,1095,1,0,0,0,0,0,0,Low
T0000280,C10282,2026-02-01 19:56:23.685307,114.05,PayPal,Tablet,Canada,Gaming,1,9,153.8,3,1604,1,0,1,1,0,0,1,High
T0000281,C15866,2026-01-22 19:56:23.685326,61.62,Debit Card,Desktop,Germany,Groceries,0,13,136.94,4,1276,1,0,0,1,0,1,1,Medium
T0000282,C25270,2025-12-04 19:56:23.685345,86.26,PayPal,Tablet,Australia,Travel,0,10,28.45,0,227,1,1,0,1,0,0,1,Medium
T0000283,C11430,2025-07-18 19:56:23.685363,4.49,Apple Pay,Desktop,USA,Groceries,1,10,160.33,4,1806,1,0,1,1,0,0,1,High
T0000284,C25332,2026-02-15 19:56:23.685381,119.24,Apple Pay,Mobile,Canada,Luxury,1,7,179.08,2,1053,0,0,1,0,0,0,0,Low
T0000285,C08404,2025-08-28 19:56:23.685399,633.61,PayPal,Mobile,Germany,Fashion,0,13,66.84,2,699,1,1,0,1,1,1,1,High
T0000286,C03580,2025-06-19 19:56:23.685419,81.08,Credit Card,Mobile,USA,Electronics,0,1,47.7,2,790,0,0,0,0,0,0,0,Low
T0000287,C13544,2025-11-12 19:56:23.685438,30.4,Google Pay,Mobile,Australia,Fashion,1,9,126.73,4,1643,0,0,1,1,0,0,1,Medium
T0000288,C13334,2025-05-31 19:56:23.685457,73.37,PayPal,Desktop,Australia,Groceries,1,8,67.81,3,1574,0,0,1,0,0,0,0,Medium
T0000289,C09353,2025-06-04 19:56:23.685476,263.51,Credit Card,Mobile,Australia,Fashion,0,9,173.39,1,530,0,0,0,1,0,0,0,Low
T0000290,C13694,2026-01-30 19:56:23.685496,47.89,PayPal,Desktop,India,Electronics,0,9,119.15,2,1259,0,0,0,1,0,0,0,Low
T0000291,C00304,2025-11-29 19:56:23.685515,63.0,Google Pay,Desktop,Canada,Gaming,0,6,66.76,4,1209,1,0,0,0,0,0,0,Medium
T0000292,C16185,2026-02-21 19:56:23.685537,82.19,PayPal,Desktop,UK,Fashion,1,6,193.18,4,805,0,0,1,0,0,0,0,Medium
T0000293,C23958,2025-09-08 19:56:23.685556,9.5,PayPal,Tablet,UK,Groceries,1,1,31.07,4,233,0,0,1,0,0,0,0,Medium
T0000294,C18606,2025-05-20 19:56:23.685575,87.1,Google Pay,Mobile,Germany,Groceries,0,3,168.44,1,49,1,0,0,0,1,0,0,Medium
T0000295,C02843,2025-10-07 19:56:23.685593,100.09,Debit Card,Mobile,UK,Electronics,0,13,152.1,2,345,1,0,0,1,0,1,1,Medium
T0000296,C08546,2025-10-16 19:56:23.685612,128.91,PayPal,Desktop,Canada,Gaming,0,1,48.32,0,790,1,1,0,0,0,0,0,Medium
T0000297,C23688,2025-07-11 19:56:23.685631,217.69,Debit Card,Desktop,Australia,Electronics,0,9,187.42,3,200,1,0,0,1,0,0,1,Medium
T0000298,C21883,2026-03-01 19:56:23.685649,144.07,Google Pay,Desktop,UK,Luxury,1,12,48.55,2,566,1,1,1,1,0,1,1,High
T0000299,C25227,2025-11-22 19:56:23.685667,246.54,Google Pay,Tablet,Canada,Fashion,0,3,178.23,1,1427,1,0,0,0,0,0,0,Low
T0000300,C07181,2026-02-21 19:56:23.685685,205.74,Google Pay,Mobile,India,Travel,1,5,153.83,1,365,1,0,1,0,0,0,1,Medium
T0000301,C24817,2025-07-29 19:56:23.685704,97.48,Google Pay,Mobile,Australia,Luxury,0,13,111.34,1,1257,0,0,0,1,0,1,0,Low
T0000302,C11855,2026-03-22 19:56:23.685723,10.54,Debit Card,Mobile,Germany,Fashion,0,11,196.61,0,369,0,0,0,1,0,1,0,Low
T0000303,C10752,2025-08-07 19:56:23.685742,36.1,Apple Pay,Mobile,Australia,Electronics,1,12,21.63,4,684,0,0,1,1,1,1,1,High
T0000304,C29455,2025-08-12 19:56:23.685764,16.5,Apple Pay,Mobile,India,Gaming,1,3,156.99,1,1266,0,0,1,0,0,0,0,Low
T0000305,C01892,2025-07-18 19:56:23.685784,395.59,Apple Pay,Tablet,Canada,Groceries,1,12,133.87,4,998,0,1,1,1,0,1,1,High
T0000306,C26754,2026-04-29 19:56:23.685802,186.6,Apple Pay,Tablet,USA,Groceries,0,4,143.82,1,1357,0,0,0,0,0,0,0,Low
T0000307,C22951,2026-03-29 19:56:23.685820,42.97,Debit Card,Mobile,India,Fashion,0,1,158.78,0,1939,0,0,0,0,0,0,0,Low
T0000308,C25095,2025-06-06 19:56:23.685839,77.0,Apple Pay,Desktop,India,Travel,1,6,131.76,2,219,1,0,1,0,0,0,1,Medium
T0000309,C02630,2025-05-16 19:56:23.685857,246.25,Debit Card,Tablet,Canada,Gaming,0,13,100.27,2,1260,0,1,0,1,0,1,1,Medium
T0000310,C12880,2025-08-03 19:56:23.685876,108.29,Credit Card,Tablet,UK,Groceries,0,12,24.43,2,1066,0,1,0,1,0,1,1,Medium
T0000311,C15172,2025-05-21 19:56:23.685896,46.92,Debit Card,Tablet,India,Travel,1,3,65.45,1,1515,0,0,1,0,0,0,0,Low
T0000312,C11343,2026-02-10 19:56:23.685914,38.36,Apple Pay,Mobile,Australia,Gaming,1,13,189.97,2,406,0,0,1,1,0,1,1,Medium
T0000313,C25103,2026-04-22 19:56:23.685935,231.07,Apple Pay,Mobile,USA,Gaming,0,7,168.67,2,893,0,0,0,0,0,0,0,Low
T0000314,C22021,2025-05-05 19:56:23.685955,219.87,Debit Card,Mobile,Australia,Gaming,0,14,61.41,2,1572,0,1,0,1,0,1,1,Medium
T0000315,C07120,2026-04-02 19:56:23.685973,243.04,Google Pay,Tablet,Canada,Groceries,0,14,47.19,3,998,0,1,0,1,0,1,1,Medium
T0000316,C18923,2025-06-28 19:56:23.685992,345.07,Google Pay,Mobile,Canada,Fashion,1,5,134.93,2,1986,0,1,1,0,1,0,1,Medium
T0000317,C13552,2025-11-28 19:56:23.686010,70.07,Apple Pay,Mobile,Germany,Gaming,1,11,93.68,3,943,0,0,1,1,0,1,1,Medium
T0000318,C16241,2026-04-06 19:56:23.686029,31.36,Google Pay,Tablet,Australia,Groceries,1,13,56.06,0,802,1,0,1,1,0,1,1,Medium
T0000319,C22817,2025-09-29 19:56:23.686046,150.6,Google Pay,Mobile,Canada,Travel,1,2,175.58,2,1617,1,0,1,0,0,0,1,Medium
T0000320,C07897,2026-01-05 19:56:23.686066,20.81,Credit Card,Tablet,UK,Gaming,1,9,176.35,4,529,1,0,1,1,0,0,1,High
T0000321,C13523,2025-09-29 19:56:23.686102,176.84,Debit Card,Desktop,UK,Groceries,0,14,115.46,2,358,1,0,0,1,0,1,1,Medium
T0000322,C21192,2026-03-21 19:56:23.686125,16.88,Credit Card,Desktop,USA,Groceries,1,5,184.13,1,908,0,0,1,0,0,0,0,Low
T0000323,C12360,2025-05-21 19:56:23.686146,24.62,PayPal,Mobile,UK,Groceries,0,9,20.22,0,1927,0,0,0,1,0,0,0,Low
T0000324,C29786,2026-04-23 19:56:23.686165,138.84,Apple Pay,Mobile,Australia,Fashion,0,4,120.51,0,965,0,0,0,0,1,0,0,Low
T0000325,C22795,2025-06-25 19:56:23.686184,7.96,PayPal,Desktop,UK,Travel,0,6,78.67,1,1377,1,0,0,0,0,0,0,Low
T0000326,C15279,2025-07-31 19:56:23.686202,68.14,Google Pay,Desktop,Canada,Travel,1,13,46.92,4,283,1,0,1,1,0,1,1,High
T0000327,C15271,2026-03-11 19:56:23.686229,136.9,PayPal,Desktop,UK,Travel,1,2,106.39,2,1334,1,0,1,0,0,0,1,Medium
T0000328,C01499,2025-07-16 19:56:23.686256,169.79,PayPal,Tablet,UK,Gaming,0,12,160.37,2,223,0,0,0,1,0,1,0,Low
T0000329,C19138,2025-07-08 19:56:23.686275,165.95,PayPal,Desktop,UK,Fashion,1,9,63.57,0,1079,0,1,1,1,0,0,1,Medium
T0000330,C12447,2025-07-13 19:56:23.686297,18.45,PayPal,Desktop,Germany,Travel,0,6,131.27,3,682,1,0,0,0,0,0,0,Medium
T0000331,C23710,2025-06-06 19:56:23.686316,98.42,Debit Card,Desktop,UK,Fashion,1,2,78.76,1,234,1,0,1,0,0,0,1,Medium
T0000332,C23604,2025-07-25 19:56:23.686338,11.04,Credit Card,Mobile,Germany,Luxury,1,13,34.85,4,125,0,0,1,1,0,1,1,Medium
T0000333,C01590,2026-04-27 19:56:23.686358,53.14,Debit Card,Mobile,Australia,Electronics,1,7,43.89,1,1719,0,0,1,0,0,0,0,Low
T0000334,C07168,2025-08-15 19:56:23.686377,141.78,Apple Pay,Desktop,USA,Electronics,1,2,27.41,3,1338,1,1,1,0,0,0,1,High
T0000335,C00217,2025-08-01 19:56:23.686396,363.27,PayPal,Mobile,USA,Electronics,1,13,147.17,0,783,1,1,1,1,0,1,1,High
T0000336,C16457,2025-05-08 19:56:23.686416,115.04,Debit Card,Mobile,USA,Fashion,1,9,147.63,1,1893,0,0,1,1,0,0,0,Medium
T0000337,C20309,2025-08-04 19:56:23.686434,194.17,Credit Card,Desktop,Canada,Groceries,1,14,130.21,2,1117,1,0,1,1,0,1,1,High
T0000338,C13305,2025-09-07 19:56:23.686453,96.62,Credit Card,Tablet,UK,Luxury,0,6,167.11,1,904,1,0,0,0,0,0,0,Low
T0000339,C28123,2025-06-02 19:56:23.686471,123.8,Apple Pay,Mobile,India,Electronics,0,9,49.52,2,987,1,1,0,1,0,0,1,Medium
T0000340,C20865,2026-04-26 19:56:23.686490,7.47,PayPal,Mobile,India,Gaming,0,7,137.05,0,1334,1,0,0,0,0,0,0,Low
T0000341,C28114,2026-03-13 19:56:23.686521,114.77,Credit Card,Mobile,UK,Luxury,0,3,195.66,3,694,1,0,0,0,0,0,0,Medium
T0000342,C09188,2025-07-26 19:56:23.686541,24.12,Google Pay,Mobile,Canada,Fashion,0,7,98.06,2,1845,0,0,0,0,1,0,0,Low
T0000343,C24650,2025-05-01 19:56:23.686559,97.26,Google Pay,Mobile,Canada,Travel,1,2,137.59,4,1385,0,0,1,0,0,0,0,Medium
T0000344,C22186,2025-07-28 19:56:23.686578,93.83,Credit Card,Desktop,Australia,Gaming,1,11,137.06,1,764,0,0,1,1,0,1,1,Medium
T0000345,C24428,2025-11-04 19:56:23.686597,136.82,PayPal,Mobile,India,Gaming,0,13,95.31,0,912,0,0,0,1,1,1,0,Low
T0000346,C25199,2025-06-20 19:56:23.686615,74.53,Apple Pay,Desktop,USA,Travel,1,14,192.94,1,966,1,0,1,1,0,1,1,High
T0000347,C07476,2025-10-30 19:56:23.686634,224.69,Credit Card,Desktop,UK,Gaming,1,5,82.27,3,1415,1,1,1,0,0,0,1,High
T0000348,C09679,2025-12-25 19:56:23.686652,527.29,Debit Card,Mobile,Canada,Luxury,0,8,117.79,2,617,0,1,0,0,0,0,0,Low
T0000349,C12768,2025-11-19 19:56:23.686671,106.42,Apple Pay,Mobile,USA,Groceries,1,10,150.55,3,587,0,0,1,1,1,0,1,Medium
T0000350,C24948,2025-12-13 19:56:23.686691,109.27,Google Pay,Mobile,USA,Gaming,0,4,95.91,1,764,0,0,0,0,0,0,0,Low
T0000351,C16792,2025-10-04 19:56:23.686710,107.68,Google Pay,Mobile,USA,Gaming,0,6,84.65,2,1270,1,0,0,0,0,0,0,Low
